customer_id,age,gender,city,loyalty_segment,preferred_sales_channel,registration_date
3721,30,Male,Sharjah,Silver,Store,21 June 2025
3722,60,Male,Sharjah,Gold,MobileApp,24 October 2025
3723,25,Male,Dubai,Platinum,Website,07 August 2025
3724,50,Female,Dubai,Silver,Store,07 January 2021
3725,25,Female,Abu Dhabi,Silver,Website,18 November 2021
3726,18,Male,Dubai,Silver,Store,25 September 2021
3727,20,Female,Dubai,Silver,Website,21 December 2024
3728,25,Female,Dubai,Silver,Store,23 October 2021
3729,20,Male,Sharjah,Silver,Amazon.ae,17 March 2025
3730,18,Female,Sharjah,Gold,Store,24 July 2022
3731,50,Female,Abu Dhabi,Silver,Website,11 November 2024
3732,40,Male,Abu Dhabi,Silver,Amazon.ae,21 September 2021
3733,35,Male,Sharjah,Gold,Noon,31 March 2021
3734,20,Male,Sharjah,Gold,Store,20 February 2025
3735,20,Male,Sharjah,Silver,Website,30 May 2025
3736,18,Female,Dubai,Silver,Store,03 May 2023
3737,35,Male,Dubai,Silver,Website,08 July 2024
3738,50,Female,Abu Dhabi,Silver,Store,03 May 2022
3739,25,Female,Abu Dhabi,Silver,MobileApp,26 September 2024
3740,20,Female,Dubai,Silver,Store,14 September 2024
3741,30,Female,Dubai,Silver,Website,05 February 2022
3742,25,Male,Sharjah,Gold,Website,23 December 2021
3743,25,Male,Sharjah,Gold,Noon,25 January 2023
3744,35,Female,Dubai,Silver,Website,14 May 2022
3745,35,Male,Sharjah,Silver,Store,14 April 2023
3746,20,Male,Abu Dhabi,Silver,Store,11 March 2022
3747,18,Female,Sharjah,Silver,Store,29 April 2021
3748,60,Female,Dubai,Silver,MobileApp,07 December 2023
3749,20,Male,Dubai,Gold,Website,06 April 2024
3750,18,Female,Dubai,Gold,Website,20 October 2023
3751,20,Female,Dubai,Gold,Store,14 December 2021
3752,18,Male,Abu Dhabi,Gold,MobileApp,08 March 2025
3753,25,Male,Dubai,Platinum,Website,23 June 2022
3754,40,Female,Sharjah,Gold,Noon,12 August 2024
3755,25,Male,Dubai,Platinum,Website,17 March 2025
3756,25,Male,Dubai,Silver,Store,12 April 2024
3757,35,Male,Abu Dhabi,Silver,Store,19 November 2024
3758,30,Female,Abu Dhabi,Silver,Store,30 August 2025
3759,45,Male,Dubai,Platinum,MobileApp,14 June 2022
3760,45,Male,Abu Dhabi,Silver,MobileApp,15 June 2025
3761,18,Male,Abu Dhabi,Silver,Store,30 October 2021
3762,40,Female,Abu Dhabi,Silver,Store,21 July 2021
3763,30,Male,Abu Dhabi,Gold,Store,06 April 2025
3764,60,Female,Dubai,Silver,Amazon.ae,05 June 2021
3765,30,Female,Abu Dhabi,Gold,Store,14 January 2021
3766,60,Male,Sharjah,Platinum,Store,10 November 2023
3767,40,Female,Dubai,Gold,Store,26 January 2023
3768,20,Female,Dubai,Silver,Store,08 June 2023
3769,30,Female,Sharjah,Silver,MobileApp,20 January 2025
3770,60,Male,Dubai,Silver,Amazon.ae,11 April 2024
3771,45,Female,Dubai,Silver,Store,21 March 2022
3772,18,Female,Sharjah,Silver,Website,02 May 2021
3773,35,Female,Dubai,Gold,Store,01 March 2025
3774,25,Male,Dubai,Silver,Noon,03 July 2021
3775,18,Female,Sharjah,Gold,Store,23 May 2025
3776,25,Male,Sharjah,Platinum,Store,02 November 2022
3777,20,Male,Dubai,Silver,Website,18 February 2021
3778,40,Male,Abu Dhabi,Platinum,Store,30 June 2021
3779,25,Female,Sharjah,Gold,Store,18 November 2024
3780,40,Male,Abu Dhabi,Silver,Website,17 November 2024
3781,18,Male,Dubai,Silver,MobileApp,03 October 2024
3782,25,Female,Dubai,Silver,Website,08 February 2025
3783,20,Male,Dubai,Silver,Website,21 May 2021
3784,20,Female,Sharjah,Gold,Website,14 June 2022
3785,18,Male,Sharjah,Silver,Website,03 August 2025
3786,20,Male,Sharjah,Gold,Website,07 August 2022
3787,30,Female,Sharjah,Silver,Website,16 April 2022
3788,25,Female,Abu Dhabi,Silver,Store,10 July 2024
3789,25,Male,Dubai,Silver,Store,23 May 2021
3790,25,Female,Abu Dhabi,Silver,Store,08 December 2022
3791,45,Male,Abu Dhabi,Silver,Store,15 March 2024
3792,50,Male,Abu Dhabi,Silver,MobileApp,21 October 2021
3793,30,Male,Dubai,Gold,Store,11 April 2025
3794,25,Male,Sharjah,Gold,Store,13 March 2025
3795,20,Male,Dubai,Silver,Store,26 February 2022
3796,55,Male,Dubai,Silver,Store,14 May 2025
3797,18,Male,Abu Dhabi,Silver,MobileApp,18 July 2022
3798,25,Male,Abu Dhabi,Silver,Website,21 February 2022
3799,25,Male,Dubai,Gold,MobileApp,23 October 2022
3800,25,Female,Sharjah,Gold,Store,02 July 2023
3801,20,Female,Dubai,Gold,Amazon.ae,05 February 2024
3802,40,Female,Dubai,Silver,Noon,03 September 2024
3803,20,Male,Dubai,Gold,Website,28 February 2021
3804,35,Female,Abu Dhabi,Silver,Amazon.ae,13 October 2023
3805,20,Female,Sharjah,Platinum,Website,15 September 2021
3806,18,Male,Sharjah,Silver,Amazon.ae,04 March 2023
3807,50,Male,Sharjah,Silver,MobileApp,19 December 2024
3808,20,Female,Dubai,Silver,Noon,15 June 2022
3809,40,Female,Dubai,Silver,Website,15 June 2021
3810,30,Female,Abu Dhabi,Gold,MobileApp,15 November 2023
3811,18,Female,Dubai,Gold,Website,04 January 2021
3812,55,Female,Sharjah,Silver,Store,03 January 2021
3813,20,Female,Abu Dhabi,Gold,Store,22 February 2022
3814,45,Male,Sharjah,Silver,Amazon.ae,28 December 2021
3815,20,Male,Dubai,Silver,Store,25 June 2023
3816,45,Female,Dubai,Platinum,Website,04 January 2022
3817,18,Male,Abu Dhabi,Gold,Store,23 June 2022
3818,30,Female,Dubai,Silver,Store,30 May 2023
3819,40,Female,Abu Dhabi,Silver,Amazon.ae,12 December 2021
3820,50,Female,Dubai,Silver,Amazon.ae,01 January 2023
3821,50,Female,Dubai,Gold,Website,16 June 2023
3822,40,Male,Dubai,Platinum,Store,04 December 2023
3823,45,Male,Dubai,Silver,Website,25 December 2022
3824,20,Male,Abu Dhabi,Gold,Store,18 July 2022
3825,25,Female,Dubai,Silver,Store,22 March 2024
3826,25,Female,Dubai,Silver,Store,21 July 2021
3827,25,Female,Dubai,Platinum,Website,17 November 2021
3828,25,Male,Dubai,Silver,Store,09 April 2022
3829,30,Male,Dubai,Silver,Website,01 November 2023
3830,20,Female,Dubai,Gold,Store,23 May 2025
3831,35,Male,Abu Dhabi,Silver,Store,04 June 2024
3832,20,Male,Abu Dhabi,Silver,Store,25 September 2022
3833,25,Female,Abu Dhabi,Platinum,Noon,29 November 2021
3834,30,Female,Sharjah,Gold,Website,01 February 2025
3835,40,Male,Dubai,Gold,Store,15 January 2021
3836,35,Female,Abu Dhabi,Silver,Website,17 December 2023
3837,35,Male,Sharjah,Silver,Amazon.ae,15 September 2024
3838,20,Female,Dubai,Platinum,MobileApp,24 December 2023
3839,30,Male,Abu Dhabi,Silver,MobileApp,18 August 2021
3840,18,Male,Dubai,Silver,Store,11 January 2021
3841,25,Female,Dubai,Silver,Website,15 July 2025
3842,25,Male,Abu Dhabi,Silver,MobileApp,01 June 2024
3843,18,Female,Dubai,Silver,Website,27 October 2025
3844,25,Female,Dubai,Gold,Amazon.ae,19 July 2025
3845,55,Female,Dubai,Platinum,Store,11 August 2025
3846,55,Female,Dubai,Silver,Store,30 October 2025
3847,25,Male,Dubai,Gold,Amazon.ae,26 June 2022
3848,18,Female,Abu Dhabi,Gold,Website,10 March 2025
3849,20,Male,Abu Dhabi,Gold,Store,06 June 2022
3850,25,Male,Abu Dhabi,Silver,Store,14 December 2023
3851,50,Female,Dubai,Silver,Amazon.ae,18 September 2025
3852,20,Male,Sharjah,Silver,Store,09 October 2025
3853,40,Female,Abu Dhabi,Silver,Store,06 February 2023
3854,20,Male,Dubai,Silver,Store,26 March 2024
3855,60,Female,Sharjah,Silver,Amazon.ae,03 October 2022
3856,25,Female,Abu Dhabi,Silver,Amazon.ae,24 July 2022
3857,40,Male,Abu Dhabi,Silver,Website,09 February 2022
3858,25,Female,Dubai,Silver,Website,23 November 2024
3859,35,Female,Dubai,Silver,Store,08 December 2022
3860,20,Male,Sharjah,Gold,Store,18 July 2023
3861,20,Male,Abu Dhabi,Silver,MobileApp,27 November 2024
3862,50,Female,Abu Dhabi,Gold,Store,31 May 2025
3863,50,Male,Abu Dhabi,Platinum,Website,18 January 2024
3864,45,Male,Sharjah,Gold,Website,16 August 2022
3865,35,Female,Dubai,Gold,Store,05 July 2021
3866,40,Male,Abu Dhabi,Platinum,Website,14 June 2023
3867,18,Female,Dubai,Silver,Website,20 March 2021
3868,25,Female,Abu Dhabi,Platinum,MobileApp,25 May 2021
3869,25,Female,Abu Dhabi,Gold,Store,23 July 2025
3870,35,Male,Dubai,Gold,Store,14 January 2021
3871,25,Male,Abu Dhabi,Silver,Website,13 July 2025
3872,20,Male,Dubai,Silver,Noon,02 January 2021
3873,30,Female,Dubai,Gold,Store,31 May 2022
3874,40,Male,Dubai,Gold,Noon,26 January 2023
3875,25,Male,Dubai,Gold,MobileApp,07 March 2021
3876,20,Male,Dubai,Silver,MobileApp,03 September 2021
3877,20,Male,Dubai,Silver,Store,14 June 2025
3878,20,Male,Abu Dhabi,Silver,Store,24 December 2024
3879,25,Female,Abu Dhabi,Silver,Store,10 September 2025
3880,35,Male,Abu Dhabi,Silver,Store,26 July 2022
3881,35,Male,Dubai,Silver,Noon,09 June 2024
3882,35,Male,Sharjah,Silver,Store,12 March 2022
3883,25,Female,Abu Dhabi,Silver,Website,19 December 2021
3884,40,Female,Dubai,Silver,Store,08 September 2025
3885,20,Male,Sharjah,Platinum,MobileApp,10 November 2022
3886,30,Female,Dubai,Gold,Store,18 January 2022
3887,40,Male,Abu Dhabi,Gold,Store,30 September 2025
3888,20,Female,Dubai,Silver,Store,20 December 2023
3889,20,Male,Dubai,Gold,MobileApp,15 April 2022
3890,45,Female,Sharjah,Silver,Store,05 December 2024
3891,25,Female,Dubai,Platinum,Store,12 January 2024
3892,35,Female,Dubai,Gold,Store,15 March 2021
3893,18,Male,Sharjah,Silver,Noon,27 August 2024
3894,35,Male,Sharjah,Gold,Website,17 January 2025
3895,25,Female,Abu Dhabi,Silver,MobileApp,26 January 2021
3896,18,Male,Dubai,Silver,Website,20 December 2024
3897,35,Female,Dubai,Gold,Store,01 November 2024
3898,20,Female,Abu Dhabi,Silver,Website,20 June 2024
3899,25,Female,Dubai,Silver,Store,15 April 2023
3900,18,Male,Dubai,Gold,Store,20 September 2022
3901,20,Female,Abu Dhabi,Silver,Website,08 September 2024
3902,25,Female,Dubai,Gold,Website,18 April 2024
3903,18,Female,Dubai,Platinum,Store,13 February 2023
3904,50,Male,Dubai,Silver,Store,06 October 2023
3905,18,Male,Dubai,Silver,MobileApp,08 July 2025
3906,30,Male,Dubai,Silver,MobileApp,23 September 2021
3907,20,Male,Dubai,Silver,Store,04 July 2022
3908,25,Female,Dubai,Silver,Store,04 November 2024
3909,50,Female,Abu Dhabi,Silver,Amazon.ae,18 March 2021
3910,20,Male,Sharjah,Silver,MobileApp,26 June 2025
3911,55,Female,Dubai,Silver,Noon,28 March 2025
3912,20,Male,Abu Dhabi,Gold,Store,09 December 2023
3913,35,Male,Dubai,Gold,Website,11 October 2023
3914,30,Male,Dubai,Gold,Store,01 July 2024
3915,45,Male,Dubai,Silver,Website,04 November 2024
3916,30,Female,Abu Dhabi,Silver,Store,26 June 2024
3917,30,Male,Abu Dhabi,Gold,Store,01 January 2024
3918,20,Female,Abu Dhabi,Silver,Store,23 March 2022
3919,20,Male,Dubai,Silver,Website,21 May 2022
3920,50,Female,Dubai,Gold,Website,29 September 2025
3921,25,Male,Abu Dhabi,Silver,Website,30 June 2024
3922,25,Male,Dubai,Silver,Amazon.ae,23 September 2023
3923,40,Male,Abu Dhabi,Gold,MobileApp,20 May 2023
3924,25,Male,Abu Dhabi,Platinum,Website,26 October 2021
3925,55,Male,Abu Dhabi,Silver,Noon,04 January 2023
3926,35,Female,Sharjah,Silver,Website,20 December 2023
3927,30,Female,Sharjah,Silver,Store,12 October 2024
3928,45,Female,Abu Dhabi,Gold,Noon,06 June 2021
3929,18,Male,Abu Dhabi,Silver,Store,08 December 2021
3930,25,Male,Dubai,Silver,Website,01 September 2023
3931,30,Male,Sharjah,Platinum,Store,13 June 2023
3932,20,Female,Dubai,Silver,Website,10 May 2024
3933,35,Female,Dubai,Platinum,Website,25 November 2023
3934,50,Female,Dubai,Platinum,Store,08 April 2025
3935,25,Female,Dubai,Silver,Website,19 January 2025
3936,25,Male,Abu Dhabi,Gold,MobileApp,06 July 2023
3937,55,Male,Abu Dhabi,Silver,Store,03 April 2024
3938,25,Male,Dubai,Gold,Store,18 November 2023
3939,30,Male,Dubai,Gold,Store,27 October 2024
3940,25,Male,Sharjah,Silver,MobileApp,10 November 2021
3941,50,Male,Abu Dhabi,Gold,MobileApp,08 May 2025
3942,30,Female,Sharjah,Gold,Amazon.ae,31 July 2024
3943,40,Female,Dubai,Silver,Store,14 August 2024
3944,40,Female,Abu Dhabi,Silver,Store,20 April 2022
3945,25,Female,Dubai,Silver,Store,20 August 2022
3946,25,Male,Dubai,Silver,Store,04 October 2024
3947,40,Male,Dubai,Platinum,Website,28 September 2022
3948,25,Female,Dubai,Gold,Noon,21 March 2022
3949,40,Male,Dubai,Silver,Store,15 May 2024
3950,50,Male,Sharjah,Silver,Noon,21 February 2022
3951,35,Male,Dubai,Silver,Store,15 March 2022
3952,35,Male,Dubai,Silver,Amazon.ae,14 June 2021
3953,40,Male,Dubai,Silver,Store,02 May 2025
3954,40,Male,Dubai,Silver,Amazon.ae,24 February 2022
3955,25,Male,Abu Dhabi,Silver,Store,26 October 2024
3956,18,Female,Dubai,Platinum,Amazon.ae,19 August 2025
3957,25,Male,Abu Dhabi,Gold,Store,13 July 2024
3958,35,Male,Dubai,Gold,Store,26 July 2024
3959,30,Male,Abu Dhabi,Silver,Website,15 September 2023
3960,35,Male,Abu Dhabi,Platinum,Store,27 April 2022
3961,25,Female,Sharjah,Gold,Website,01 June 2022
3962,35,Female,Sharjah,Gold,Noon,23 March 2021
3963,20,Female,Abu Dhabi,Silver,Website,29 April 2021
3964,35,Male,Dubai,Silver,MobileApp,19 July 2025
3965,30,Female,Abu Dhabi,Silver,Store,19 August 2024
3966,20,Female,Abu Dhabi,Silver,Website,23 May 2024
3967,25,Male,Sharjah,Gold,Website,28 January 2021
3968,35,Male,Dubai,Platinum,Amazon.ae,20 February 2023
3969,30,Male,Dubai,Silver,Store,13 May 2022
3970,20,Female,Abu Dhabi,Silver,Website,21 June 2022
3971,55,Female,Dubai,Gold,Store,03 June 2022
3972,35,Male,Dubai,Silver,Store,13 July 2021
3973,55,Female,Dubai,Gold,Store,15 August 2022
3974,25,Male,Abu Dhabi,Gold,Store,18 March 2022
3975,30,Male,Sharjah,Silver,Store,26 November 2023
3976,45,Female,Dubai,Gold,Store,15 September 2021
3977,30,Female,Dubai,Silver,MobileApp,23 April 2021
3978,35,Male,Dubai,Gold,Store,10 August 2024
3979,25,Male,Dubai,Gold,Amazon.ae,04 October 2025
3980,25,Male,Abu Dhabi,Gold,Store,14 January 2021
3981,20,Male,Abu Dhabi,Silver,Store,18 August 2025
3982,20,Female,Dubai,Silver,Website,30 June 2023
3983,18,Female,Abu Dhabi,Silver,Website,09 June 2025
3984,18,Female,Abu Dhabi,Silver,Website,20 May 2021
3985,55,Male,Dubai,Gold,Website,26 October 2024
3986,20,Female,Dubai,Silver,Store,21 December 2024
3987,35,Male,Sharjah,Gold,Website,26 January 2024
3988,40,Female,Dubai,Silver,Website,28 November 2022
3989,30,Female,Abu Dhabi,Silver,Store,20 February 2025
3990,20,Female,Dubai,Gold,MobileApp,27 September 2024
3991,35,Male,Abu Dhabi,Silver,MobileApp,20 May 2023
3992,35,Male,Abu Dhabi,Gold,Store,24 February 2025
3993,35,Male,Abu Dhabi,Silver,MobileApp,04 March 2025
3994,40,Female,Sharjah,Platinum,Amazon.ae,26 December 2024
3995,55,Male,Sharjah,Silver,Website,08 July 2021
3996,30,Male,Abu Dhabi,Gold,Store,23 March 2021
3997,25,Male,Dubai,Silver,Amazon.ae,18 April 2024
3998,35,Female,Dubai,Silver,Store,16 August 2023
3999,18,Male,Abu Dhabi,Platinum,Store,17 June 2023
4000,45,Female,Abu Dhabi,Gold,Store,25 August 2023
4001,20,Female,Dubai,Silver,MobileApp,09 December 2024
4002,25,Female,Dubai,Silver,Amazon.ae,03 February 2024
4003,40,Male,Abu Dhabi,Silver,Website,16 January 2022
4004,30,Male,Dubai,Silver,Noon,23 December 2022
4005,25,Male,Dubai,Gold,Store,25 November 2021
4006,30,Male,Abu Dhabi,Silver,Store,26 June 2024
4007,45,Male,Abu Dhabi,Silver,Website,13 March 2021
4008,25,Female,Dubai,Gold,Noon,24 August 2025
4009,45,Male,Dubai,Silver,Website,13 May 2021
4010,18,Female,Dubai,Gold,Store,17 June 2024
4011,40,Male,Dubai,Platinum,Store,07 January 2024
4012,40,Female,Abu Dhabi,Silver,Store,24 July 2022
4013,20,Female,Abu Dhabi,Gold,Store,06 April 2022
4014,25,Female,Dubai,Silver,Store,05 May 2021
4015,20,Female,Dubai,Silver,Amazon.ae,01 November 2023
4016,35,Female,Dubai,Silver,Website,31 January 2025
4017,30,Female,Sharjah,Silver,Website,01 December 2024
4018,35,Male,Dubai,Silver,Store,30 July 2023
4019,20,Male,Sharjah,Silver,Store,27 January 2021
4020,20,Male,Sharjah,Gold,Website,26 July 2021
4021,18,Male,Abu Dhabi,Gold,Amazon.ae,30 May 2024
4022,25,Male,Abu Dhabi,Platinum,Website,08 November 2021
4023,30,Male,Dubai,Silver,Amazon.ae,17 January 2022
4024,45,Male,Abu Dhabi,Silver,MobileApp,31 August 2024
4025,35,Male,Dubai,Silver,Store,16 May 2024
4026,25,Male,Sharjah,Silver,Store,03 July 2025
4027,55,Female,Dubai,Silver,Website,23 October 2021
4028,35,Male,Abu Dhabi,Gold,Store,06 February 2022
4029,50,Female,Dubai,Silver,Store,29 December 2024
4030,30,Male,Sharjah,Silver,Store,16 May 2025
4031,25,Female,Dubai,Silver,Store,02 May 2021
4032,18,Female,Abu Dhabi,Silver,Amazon.ae,21 January 2023
4033,35,Female,Dubai,Silver,Store,16 April 2021
4034,20,Female,Dubai,Silver,Store,02 March 2023
4035,25,Male,Abu Dhabi,Gold,Website,26 November 2023
4036,30,Female,Sharjah,Silver,Website,23 April 2025
4037,30,Female,Dubai,Gold,Website,13 March 2021
4038,35,Female,Sharjah,Silver,Amazon.ae,22 July 2022
4039,20,Female,Abu Dhabi,Silver,MobileApp,05 April 2024
4040,25,Male,Sharjah,Gold,Website,29 May 2024
4041,35,Female,Dubai,Silver,Store,17 March 2021
4042,55,Male,Dubai,Silver,Website,23 December 2022
4043,35,Female,Sharjah,Gold,Website,07 October 2023
4044,50,Male,Dubai,Silver,MobileApp,19 May 2024
4045,40,Female,Abu Dhabi,Silver,Noon,16 August 2021
4046,30,Male,Dubai,Gold,Website,27 October 2025
4047,20,Male,Dubai,Gold,Website,29 March 2022
4048,35,Female,Abu Dhabi,Silver,Store,05 February 2023
4049,35,Female,Abu Dhabi,Silver,Store,02 May 2022
4050,35,Female,Abu Dhabi,Gold,Store,30 October 2022
4051,30,Male,Dubai,Silver,Store,06 February 2025
4052,30,Male,Dubai,Silver,Store,12 August 2025
4053,25,Female,Dubai,Silver,Store,10 April 2023
4054,30,Female,Dubai,Platinum,Website,02 March 2023
4055,20,Female,Sharjah,Silver,Website,29 August 2023
4056,40,Male,Abu Dhabi,Gold,Website,05 May 2022
4057,20,Female,Dubai,Silver,Website,11 January 2022
4058,18,Male,Sharjah,Silver,Store,19 August 2021
4059,25,Male,Dubai,Gold,Noon,03 December 2022
4060,35,Male,Abu Dhabi,Platinum,Store,02 June 2024
4061,25,Male,Dubai,Silver,Amazon.ae,20 April 2022
4062,25,Female,Abu Dhabi,Silver,Store,20 May 2025
4063,30,Male,Dubai,Platinum,Website,02 July 2025
4064,25,Male,Dubai,Gold,Store,09 January 2024
4065,50,Male,Dubai,Silver,Store,27 July 2025
4066,50,Male,Dubai,Silver,Store,06 September 2025
4067,30,Female,Dubai,Gold,MobileApp,19 May 2025
4068,25,Male,Dubai,Gold,Store,18 May 2024
4069,35,Male,Dubai,Platinum,Website,13 August 2024
4070,18,Female,Abu Dhabi,Silver,Store,22 June 2025
4071,30,Female,Dubai,Silver,Store,10 April 2024
4072,25,Female,Abu Dhabi,Gold,Amazon.ae,18 January 2024
4073,50,Male,Dubai,Silver,Amazon.ae,14 August 2021
4074,18,Female,Sharjah,Silver,Website,23 May 2021
4075,30,Female,Sharjah,Silver,Store,09 December 2022
4076,35,Female,Dubai,Silver,Store,11 September 2025
4077,30,Female,Abu Dhabi,Silver,Noon,23 February 2021
4078,18,Male,Dubai,Gold,Store,15 July 2021
4079,55,Female,Sharjah,Gold,MobileApp,19 October 2025
4080,30,Male,Abu Dhabi,Silver,Store,21 February 2025
4081,35,Male,Dubai,Silver,Noon,25 April 2023
4082,20,Male,Dubai,Silver,Store,25 October 2021
4083,30,Male,Dubai,Gold,Store,24 December 2024
4084,25,Female,Dubai,Silver,Website,21 June 2022
4085,18,Female,Abu Dhabi,Gold,Noon,02 August 2022
4086,20,Female,Dubai,Silver,Noon,26 August 2025
4087,40,Female,Dubai,Silver,MobileApp,15 May 2022
4088,20,Male,Dubai,Gold,MobileApp,16 September 2022
4089,20,Male,Dubai,Silver,Website,21 April 2023
4090,30,Female,Dubai,Silver,MobileApp,25 July 2021
4091,40,Female,Sharjah,Silver,Amazon.ae,30 May 2023
4092,18,Male,Dubai,Silver,Website,06 March 2024
4093,30,Female,Abu Dhabi,Silver,Website,12 February 2022
4094,20,Male,Dubai,Silver,Website,06 October 2021
4095,18,Male,Dubai,Gold,Website,08 January 2025
4096,18,Male,Abu Dhabi,Gold,Amazon.ae,08 November 2022
4097,40,Male,Dubai,Gold,Store,30 July 2023
4098,20,Female,Dubai,Silver,Store,28 September 2021
4099,18,Female,Abu Dhabi,Gold,Website,17 March 2022
4100,25,Male,Dubai,Silver,Store,05 June 2024
4101,40,Female,Dubai,Silver,Website,07 May 2021
4102,25,Female,Abu Dhabi,Silver,Amazon.ae,17 July 2024
4103,25,Male,Abu Dhabi,Platinum,Website,02 May 2022
4104,18,Male,Dubai,Silver,Amazon.ae,02 July 2022
4105,25,Female,Dubai,Platinum,Store,24 March 2024
4106,30,Female,Dubai,Silver,Amazon.ae,08 August 2025
4107,30,Female,Dubai,Silver,Website,13 September 2023
4108,25,Male,Abu Dhabi,Silver,Store,26 July 2023
4109,25,Female,Sharjah,Gold,Website,11 February 2023
4110,20,Male,Sharjah,Silver,Noon,19 January 2021
4111,25,Male,Dubai,Gold,Store,01 March 2022
4112,18,Male,Dubai,Gold,Website,25 July 2023
4113,40,Male,Abu Dhabi,Gold,Amazon.ae,27 February 2021
4114,55,Male,Dubai,Silver,Store,27 February 2022
4115,55,Male,Abu Dhabi,Platinum,Website,21 April 2025
4116,45,Male,Abu Dhabi,Gold,Website,13 October 2025
4117,35,Female,Sharjah,Silver,Store,24 April 2023
4118,35,Male,Dubai,Gold,Website,11 August 2025
4119,25,Male,Dubai,Silver,Store,31 January 2024
4120,35,Male,Sharjah,Silver,MobileApp,05 January 2024
4121,30,Male,Abu Dhabi,Silver,Store,23 May 2025
4122,30,Female,Sharjah,Silver,Store,07 March 2021
4123,40,Male,Dubai,Silver,Website,26 March 2023
4124,25,Female,Abu Dhabi,Silver,Store,24 October 2025
4125,25,Male,Abu Dhabi,Gold,Store,20 March 2024
4126,50,Male,Dubai,Platinum,MobileApp,21 June 2023
4127,18,Female,Abu Dhabi,Platinum,Amazon.ae,13 March 2022
4128,30,Female,Abu Dhabi,Silver,Amazon.ae,01 March 2023
4129,50,Male,Dubai,Gold,Website,28 December 2023
4130,35,Female,Dubai,Silver,Amazon.ae,23 August 2021
4131,30,Male,Abu Dhabi,Gold,Amazon.ae,05 October 2025
4132,20,Female,Dubai,Silver,Store,06 November 2022
4133,25,Female,Sharjah,Silver,Store,08 April 2021
4134,45,Female,Dubai,Gold,Store,30 October 2023
4135,30,Female,Dubai,Silver,Website,16 July 2023
4136,30,Male,Sharjah,Silver,Amazon.ae,08 March 2025
4137,18,Female,Sharjah,Gold,Website,31 January 2023
4138,18,Male,Dubai,Silver,Website,22 February 2025
4139,55,Male,Abu Dhabi,Silver,Store,03 March 2022
4140,25,Male,Dubai,Silver,Store,15 August 2021
4141,35,Male,Dubai,Silver,Website,30 May 2025
4142,18,Female,Dubai,Silver,Noon,17 January 2021
4143,35,Female,Dubai,Gold,Store,17 July 2022
4144,50,Female,Sharjah,Silver,Amazon.ae,16 August 2021
4145,30,Male,Abu Dhabi,Gold,Store,07 December 2022
4146,20,Male,Sharjah,Silver,Website,15 June 2024
4147,30,Female,Abu Dhabi,Silver,Website,05 November 2024
4148,40,Male,Dubai,Gold,Amazon.ae,11 November 2024
4149,25,Female,Abu Dhabi,Gold,Store,31 October 2022
4150,45,Female,Sharjah,Gold,Store,11 September 2021
4151,35,Female,Abu Dhabi,Platinum,Store,24 August 2024
4152,45,Male,Abu Dhabi,Silver,Amazon.ae,30 August 2024
4153,35,Female,Sharjah,Silver,Store,17 August 2024
4154,20,Male,Dubai,Gold,Store,28 April 2021
4155,25,Female,Abu Dhabi,Silver,Website,19 February 2021
4156,20,Male,Sharjah,Silver,Website,07 May 2025
4157,50,Male,Sharjah,Silver,MobileApp,19 April 2024
4158,40,Male,Dubai,Gold,Amazon.ae,27 June 2022
4159,35,Female,Abu Dhabi,Silver,Website,23 November 2021
4160,25,Male,Abu Dhabi,Silver,Amazon.ae,07 March 2025
4161,20,Male,Dubai,Silver,MobileApp,28 February 2025
4162,40,Male,Abu Dhabi,Gold,Store,02 August 2023
4163,30,Female,Dubai,Silver,Amazon.ae,23 June 2024
4164,20,Female,Dubai,Silver,Website,25 August 2022
4165,35,Female,Dubai,Gold,Store,16 April 2025
4166,18,Female,Abu Dhabi,Platinum,Website,12 April 2021
4167,25,Male,Dubai,Gold,Store,07 June 2024
4168,30,Male,Dubai,Gold,Store,23 January 2022
4169,20,Female,Dubai,Silver,MobileApp,21 June 2025
4170,60,Male,Dubai,Silver,MobileApp,22 May 2025
4171,20,Male,Dubai,Silver,MobileApp,24 September 2025
4172,20,Male,Dubai,Gold,Store,19 May 2024
4173,20,Male,Abu Dhabi,Silver,Noon,11 October 2022
4174,40,Male,Abu Dhabi,Gold,Store,24 December 2024
4175,25,Male,Dubai,Platinum,Store,05 December 2021
4176,30,Male,Dubai,Silver,Store,03 July 2021
4177,18,Male,Abu Dhabi,Silver,Store,25 February 2021
4178,18,Male,Dubai,Silver,Store,06 September 2023
4179,25,Male,Sharjah,Silver,Website,29 July 2024
4180,40,Male,Abu Dhabi,Silver,Amazon.ae,26 July 2022
4181,45,Female,Dubai,Gold,Noon,26 February 2024
4182,18,Male,Dubai,Silver,MobileApp,18 December 2022
4183,30,Female,Abu Dhabi,Silver,Website,16 October 2025
4184,50,Female,Dubai,Silver,MobileApp,21 July 2025
4185,25,Female,Dubai,Platinum,MobileApp,05 October 2023
4186,40,Male,Dubai,Gold,Website,12 March 2025
4187,20,Male,Abu Dhabi,Platinum,MobileApp,27 May 2025
4188,50,Male,Abu Dhabi,Platinum,Website,04 August 2021
4189,40,Female,Dubai,Silver,Store,19 January 2024
4190,50,Male,Abu Dhabi,Silver,Website,02 August 2023
4191,35,Female,Dubai,Silver,Website,10 November 2021
4192,25,Female,Abu Dhabi,Silver,MobileApp,21 August 2021
4193,50,Male,Dubai,Gold,Store,15 January 2023
